semantic_class,target,source,condition,env_same,seed,f1,auc_roc
Reconnaissance,UNSW,BoT,Random-10-Direct,False,63,0.017755,0.322239
Reconnaissance,UNSW,ToN,Random-10-Direct,False,64,0.00078,0.849941
Reconnaissance,UNSW,BoT,Random-10-Direct,False,64,0.012856,0.349867
Reconnaissance,UNSW,ToN,Random-10-Direct,False,65,0.0,0.558853
Reconnaissance,UNSW,BoT,Random-10-Direct,False,65,0.000798,0.313055
Reconnaissance,UNSW,ToN,Random-10-Direct,False,66,0.0,0.732877
Reconnaissance,UNSW,BoT,Random-10-Direct,False,66,0.112287,0.176252
Reconnaissance,UNSW,ToN,Random-10-Direct,False,67,0.004474,0.962028
Reconnaissance,UNSW,BoT,Random-10-Direct,False,67,0.12476,0.368732
Reconnaissance,UNSW,ToN,Random-10-Direct,False,68,0.0,0.856425
Reconnaissance,UNSW,BoT,Random-10-Direct,False,68,0.204022,0.589562
Reconnaissance,UNSW,ToN,Random-10-Direct,False,69,0.002341,0.513531
Reconnaissance,UNSW,BoT,Random-10-Direct,False,69,0.429963,0.725782
Reconnaissance,UNSW,ToN,Random-10-Direct,False,70,0.417487,0.819819
Reconnaissance,UNSW,BoT,Random-10-Direct,False,70,0.270411,0.594417
Reconnaissance,UNSW,ToN,Random-10-Direct,False,71,0.0,0.782087
Reconnaissance,UNSW,BoT,Random-10-Direct,False,71,0.133728,0.387293
Reconnaissance,ToN,UNSW,Random-10-Direct,False,42,0.258026,0.667967
Reconnaissance,ToN,BoT,Random-10-Direct,True,42,0.183988,0.496157
Reconnaissance,ToN,UNSW,Random-10-Direct,False,43,0.279262,0.736295
Reconnaissance,ToN,BoT,Random-10-Direct,True,43,0.104709,0.298726
Reconnaissance,ToN,UNSW,Random-10-Direct,False,44,0.129096,0.653192
Reconnaissance,ToN,BoT,Random-10-Direct,True,44,0.198721,0.655225
Reconnaissance,ToN,UNSW,Random-10-Direct,False,45,0.455889,0.881724
Reconnaissance,ToN,BoT,Random-10-Direct,True,45,0.209614,0.627584
Reconnaissance,ToN,UNSW,Random-10-Direct,False,46,0.001657,0.728992
Reconnaissance,ToN,BoT,Random-10-Direct,True,46,0.21272,0.455507
Reconnaissance,ToN,UNSW,Random-10-Direct,False,47,0.001155,0.633986
Reconnaissance,ToN,BoT,Random-10-Direct,True,47,0.203616,0.686482
Reconnaissance,ToN,UNSW,Random-10-Direct,False,48,0.253199,0.721419
Reconnaissance,ToN,BoT,Random-10-Direct,True,48,0.153874,0.484393
Reconnaissance,ToN,UNSW,Random-10-Direct,False,49,0.247179,0.658788
Reconnaissance,ToN,BoT,Random-10-Direct,True,49,0.137823,0.479934
Reconnaissance,ToN,UNSW,Random-10-Direct,False,50,0.005982,0.748346
Reconnaissance,ToN,BoT,Random-10-Direct,True,50,0.21115,0.534014
Reconnaissance,ToN,UNSW,Random-10-Direct,False,51,0.001148,0.622554
Reconnaissance,ToN,BoT,Random-10-Direct,True,51,0.100399,0.500851
Reconnaissance,ToN,UNSW,Random-10-Direct,False,52,0.280701,0.736207
Reconnaissance,ToN,BoT,Random-10-Direct,True,52,0.116195,0.47346
Reconnaissance,ToN,UNSW,Random-10-Direct,False,53,0.288798,0.759203
Reconnaissance,ToN,BoT,Random-10-Direct,True,53,0.200248,0.43855
Reconnaissance,ToN,UNSW,Random-10-Direct,False,54,0.00064,0.668461
Reconnaissance,ToN,BoT,Random-10-Direct,True,54,0.11456,0.421208
Reconnaissance,ToN,UNSW,Random-10-Direct,False,55,0.0,0.668992
Reconnaissance,ToN,BoT,Random-10-Direct,True,55,0.202866,0.650249
Reconnaissance,ToN,UNSW,Random-10-Direct,False,56,0.235623,0.688637
Reconnaissance,ToN,BoT,Random-10-Direct,True,56,0.205731,0.56877
Reconnaissance,ToN,UNSW,Random-10-Direct,False,57,0.008378,0.565649
Reconnaissance,ToN,BoT,Random-10-Direct,True,57,0.191904,0.598753
Reconnaissance,ToN,UNSW,Random-10-Direct,False,58,0.004971,0.621138
Reconnaissance,ToN,BoT,Random-10-Direct,True,58,0.19228,0.597233
Reconnaissance,ToN,UNSW,Random-10-Direct,False,59,0.102002,0.581914
Reconnaissance,ToN,BoT,Random-10-Direct,True,59,0.17095,0.541778
Reconnaissance,ToN,UNSW,Random-10-Direct,False,60,0.110863,0.470961
Reconnaissance,ToN,BoT,Random-10-Direct,True,60,0.068502,0.379165
Reconnaissance,ToN,UNSW,Random-10-Direct,False,61,0.144135,0.610265
Reconnaissance,ToN,BoT,Random-10-Direct,True,61,0.192421,0.667264
Reconnaissance,ToN,UNSW,Random-10-Direct,False,62,0.0,0.471305
Reconnaissance,ToN,BoT,Random-10-Direct,True,62,0.188118,0.458332
Reconnaissance,ToN,UNSW,Random-10-Direct,False,63,0.0,0.473016
Reconnaissance,ToN,BoT,Random-10-Direct,True,63,0.192703,0.53906
Reconnaissance,ToN,UNSW,Random-10-Direct,False,64,0.002856,0.581865
Reconnaissance,ToN,BoT,Random-10-Direct,True,64,0.203687,0.64601
Reconnaissance,ToN,UNSW,Random-10-Direct,False,65,0.039417,0.555674
Reconnaissance,ToN,BoT,Random-10-Direct,True,65,0.075732,0.317046
Reconnaissance,ToN,UNSW,Random-10-Direct,False,66,0.27688,0.741875
Reconnaissance,ToN,BoT,Random-10-Direct,True,66,0.210038,0.489851
Reconnaissance,ToN,UNSW,Random-10-Direct,False,67,0.009912,0.479229
Reconnaissance,ToN,BoT,Random-10-Direct,True,67,0.0788,0.353012
Reconnaissance,ToN,UNSW,Random-10-Direct,False,68,0.418221,0.884593
Reconnaissance,ToN,BoT,Random-10-Direct,True,68,0.183474,0.568167
Reconnaissance,ToN,UNSW,Random-10-Direct,False,69,0.12796,0.576542
Reconnaissance,ToN,BoT,Random-10-Direct,True,69,0.201469,0.636474
Reconnaissance,ToN,UNSW,Random-10-Direct,False,70,0.0,0.714091
Reconnaissance,ToN,BoT,Random-10-Direct,True,70,0.206201,0.580192
Reconnaissance,ToN,UNSW,Random-10-Direct,False,71,0.108907,0.502191
Reconnaissance,ToN,BoT,Random-10-Direct,True,71,0.136798,0.352383
Reconnaissance,BoT,UNSW,Random-10-Direct,False,42,0.042148,0.777668
Reconnaissance,BoT,ToN,Random-10-Direct,True,42,0.018886,0.925767
Reconnaissance,BoT,UNSW,Random-10-Direct,False,43,0.00047,0.135806
Reconnaissance,BoT,ToN,Random-10-Direct,True,43,0.545467,0.878125
Reconnaissance,BoT,UNSW,Random-10-Direct,False,44,0.147791,0.414966
Reconnaissance,BoT,ToN,Random-10-Direct,True,44,0.376103,0.789291
Reconnaissance,BoT,UNSW,Random-10-Direct,False,45,0.027212,0.150207
Reconnaissance,BoT,ToN,Random-10-Direct,True,45,0.394204,0.871328
Reconnaissance,BoT,UNSW,Random-10-Direct,False,46,0.0,0.484156
Reconnaissance,BoT,ToN,Random-10-Direct,True,46,0.057316,0.930791
Reconnaissance,BoT,UNSW,Random-10-Direct,False,47,0.0,0.426279
Reconnaissance,BoT,ToN,Random-10-Direct,True,47,0.181236,0.689312
Reconnaissance,BoT,UNSW,Random-10-Direct,False,48,0.002246,0.226578
Reconnaissance,BoT,ToN,Random-10-Direct,True,48,0.035389,0.491531
Reconnaissance,BoT,UNSW,Random-10-Direct,False,49,0.002962,0.470679
Reconnaissance,BoT,ToN,Random-10-Direct,True,49,0.113674,0.902725
Reconnaissance,BoT,UNSW,Random-10-Direct,False,50,0.000788,0.42211
Reconnaissance,BoT,ToN,Random-10-Direct,True,50,0.667581,0.9265
Reconnaissance,BoT,UNSW,Random-10-Direct,False,51,0.599832,0.85725
Reconnaissance,BoT,ToN,Random-10-Direct,True,51,0.025772,0.941324
Reconnaissance,BoT,UNSW,Random-10-Direct,False,52,0.129366,0.546931
Reconnaissance,BoT,ToN,Random-10-Direct,True,52,0.284256,0.885088
Reconnaissance,BoT,UNSW,Random-10-Direct,False,53,0.028315,0.220725
Reconnaissance,BoT,ToN,Random-10-Direct,True,53,0.13655,0.792041
Reconnaissance,BoT,UNSW,Random-10-Direct,False,54,0.081509,0.532333
Reconnaissance,BoT,ToN,Random-10-Direct,True,54,0.081836,0.90648
Reconnaissance,BoT,UNSW,Random-10-Direct,False,55,0.010661,0.102671
Reconnaissance,BoT,ToN,Random-10-Direct,True,55,0.24112,0.902567
Reconnaissance,BoT,UNSW,Random-10-Direct,False,56,0.0,0.373698
Reconnaissance,BoT,ToN,Random-10-Direct,True,56,0.116021,0.832866
Reconnaissance,BoT,UNSW,Random-10-Direct,False,57,0.000333,0.218294
Reconnaissance,BoT,ToN,Random-10-Direct,True,57,0.501235,0.898009
Reconnaissance,BoT,UNSW,Random-10-Direct,False,58,0.179971,0.433276
Reconnaissance,BoT,ToN,Random-10-Direct,True,58,0.191702,0.896811
Reconnaissance,BoT,UNSW,Random-10-Direct,False,59,0.360175,0.401127
Reconnaissance,BoT,ToN,Random-10-Direct,True,59,0.013239,0.838671
Reconnaissance,BoT,UNSW,Random-10-Direct,False,60,0.005964,0.846291
Reconnaissance,BoT,ToN,Random-10-Direct,True,60,0.579991,0.851547
Reconnaissance,BoT,UNSW,Random-10-Direct,False,61,0.410387,0.612927
Reconnaissance,BoT,ToN,Random-10-Direct,True,61,0.308855,0.91688
Reconnaissance,BoT,UNSW,Random-10-Direct,False,62,0.033419,0.699197
Reconnaissance,BoT,ToN,Random-10-Direct,True,62,0.014454,0.84278
Reconnaissance,BoT,UNSW,Random-10-Direct,False,63,0.007483,0.407776
Reconnaissance,BoT,ToN,Random-10-Direct,True,63,0.465902,0.842446
Reconnaissance,BoT,UNSW,Random-10-Direct,False,64,0.0,0.74739
Reconnaissance,BoT,ToN,Random-10-Direct,True,64,0.133195,0.871061
Reconnaissance,BoT,UNSW,Random-10-Direct,False,65,0.016624,0.909122
Reconnaissance,BoT,ToN,Random-10-Direct,True,65,0.114573,0.89209
Reconnaissance,BoT,UNSW,Random-10-Direct,False,66,0.003295,0.174091
Reconnaissance,BoT,ToN,Random-10-Direct,True,66,0.02881,0.469965
Reconnaissance,BoT,UNSW,Random-10-Direct,False,67,0.0,0.56473
Reconnaissance,BoT,ToN,Random-10-Direct,True,67,0.012417,0.800731
Reconnaissance,BoT,UNSW,Random-10-Direct,False,68,0.176267,0.664311
Reconnaissance,BoT,ToN,Random-10-Direct,True,68,0.312992,0.784626
Reconnaissance,BoT,UNSW,Random-10-Direct,False,69,0.005907,0.496705
Reconnaissance,BoT,ToN,Random-10-Direct,True,69,0.047865,0.486742
Reconnaissance,BoT,UNSW,Random-10-Direct,False,70,0.000883,0.724211
Reconnaissance,BoT,ToN,Random-10-Direct,True,70,0.021189,0.852598
Reconnaissance,BoT,UNSW,Random-10-Direct,False,71,0.021469,0.396027
Reconnaissance,BoT,ToN,Random-10-Direct,True,71,0.605766,0.739038
