semantic_class,target,seed,f1,auc_roc,top10_features,dominant_feature
DoS,ToN,70,0.896058,0.997916,TCP_WIN_MAX_IN;DNS_QUERY_TYPE;LONGEST_FLOW_PKT;MIN_TTL;DNS_TTL_ANSWER;IN_PKTS;DNS_QUERY_ID;SRC_TO_DST_AVG_THROUGHPUT;MIN_IP_PKT_LEN;IN_BYTES,TCP_WIN_MAX_IN
DoS,ToN,71,0.893425,0.997593,TCP_WIN_MAX_IN;LONGEST_FLOW_PKT;DNS_QUERY_TYPE;MIN_TTL;DNS_TTL_ANSWER;SRC_TO_DST_AVG_THROUGHPUT;MIN_IP_PKT_LEN;IN_PKTS;DST_TO_SRC_AVG_THROUGHPUT;DNS_QUERY_ID,TCP_WIN_MAX_IN
DoS,BoT,42,0.952373,0.999043,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,43,0.952008,0.999058,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,44,0.950156,0.999069,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,45,0.949876,0.998842,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;DURATION_IN;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,46,0.953232,0.999062,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,47,0.950869,0.999179,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SHORTEST_FLOW_PKT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,48,0.951537,0.998584,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;FLOW_DURATION_MILLISECONDS;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;SERVER_TCP_FLAGS;TCP_WIN_MAX_IN,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,49,0.950295,0.998939,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;NUM_PKTS_128_TO_256_BYTES;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,50,0.953591,0.99904,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,51,0.949323,0.998627,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,52,0.952138,0.999049,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;NUM_PKTS_128_TO_256_BYTES;DURATION_IN;L4_SRC_PORT;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;CLIENT_TCP_FLAGS,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,53,0.949104,0.998887,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;L4_SRC_PORT;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;SERVER_TCP_FLAGS,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,54,0.953699,0.998974,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;FLOW_DURATION_MILLISECONDS;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,55,0.950655,0.998935,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;L4_SRC_PORT;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,56,0.947394,0.998756,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;L4_SRC_PORT;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;NUM_PKTS_128_TO_256_BYTES;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,57,0.953964,0.998879,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,58,0.952107,0.999141,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;FLOW_DURATION_MILLISECONDS;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,59,0.947343,0.998876,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;SERVER_TCP_FLAGS,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,60,0.948398,0.998608,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;CLIENT_TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,61,0.952274,0.99903,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;L4_SRC_PORT;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SHORTEST_FLOW_PKT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,62,0.953104,0.99899,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;L4_SRC_PORT;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SERVER_TCP_FLAGS,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,63,0.94959,0.998913,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;NUM_PKTS_128_TO_256_BYTES;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;SERVER_TCP_FLAGS,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,64,0.946917,0.9987,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;FLOW_DURATION_MILLISECONDS;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;LONGEST_FLOW_PKT;TCP_WIN_MAX_IN;SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,65,0.950914,0.998985,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;NUM_PKTS_128_TO_256_BYTES;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SHORTEST_FLOW_PKT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,66,0.950231,0.999042,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,67,0.948398,0.999078,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;NUM_PKTS_128_TO_256_BYTES;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;CLIENT_TCP_FLAGS;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,68,0.952305,0.999037,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;DURATION_IN;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;LONGEST_FLOW_PKT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,69,0.954629,0.999125,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;L4_SRC_PORT;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;LONGEST_FLOW_PKT;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,70,0.953462,0.999188,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;L4_SRC_PORT;DURATION_IN;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
DoS,BoT,71,0.952054,0.999062,NUM_PKTS_UP_TO_128_BYTES;IN_BYTES;DURATION_IN;L4_SRC_PORT;FLOW_DURATION_MILLISECONDS;NUM_PKTS_128_TO_256_BYTES;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;SERVER_TCP_FLAGS;TCP_WIN_MAX_OUT,NUM_PKTS_UP_TO_128_BYTES
Reconnaissance,UNSW,42,0.964407,0.999256,MIN_TTL;L4_DST_PORT;MAX_TTL;MIN_IP_PKT_LEN;L4_SRC_PORT;LONGEST_FLOW_PKT;NUM_PKTS_UP_TO_128_BYTES;SHORTEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;SRC_TO_DST_AVG_THROUGHPUT,MIN_TTL
Reconnaissance,UNSW,43,0.965648,0.999388,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;L7_PROTO;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;OUT_PKTS,MIN_TTL
Reconnaissance,UNSW,44,0.965504,0.999218,L4_DST_PORT;MIN_TTL;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;SHORTEST_FLOW_PKT;LONGEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;NUM_PKTS_UP_TO_128_BYTES;ICMP_IPV4_TYPE,L4_DST_PORT
Reconnaissance,UNSW,45,0.961815,0.999255,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;L7_PROTO;ICMP_IPV4_TYPE;SRC_TO_DST_SECOND_BYTES,MIN_TTL
Reconnaissance,UNSW,46,0.965334,0.99921,L4_DST_PORT;MIN_TTL;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;ICMP_TYPE;SRC_TO_DST_AVG_THROUGHPUT;L7_PROTO,L4_DST_PORT
Reconnaissance,UNSW,47,0.962571,0.999258,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;SRC_TO_DST_AVG_THROUGHPUT;IN_BYTES;SHORTEST_FLOW_PKT,MIN_TTL
Reconnaissance,UNSW,48,0.96459,0.999264,L4_DST_PORT;MIN_TTL;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;L7_PROTO;SRC_TO_DST_AVG_THROUGHPUT;IN_BYTES;ICMP_IPV4_TYPE,L4_DST_PORT
Reconnaissance,UNSW,49,0.964523,0.999312,L4_DST_PORT;MIN_TTL;MAX_TTL;MIN_IP_PKT_LEN;L4_SRC_PORT;IN_BYTES;SHORTEST_FLOW_PKT;LONGEST_FLOW_PKT;ICMP_IPV4_TYPE;NUM_PKTS_UP_TO_128_BYTES,L4_DST_PORT
Reconnaissance,UNSW,50,0.96434,0.999212,L4_DST_PORT;MIN_TTL;MIN_IP_PKT_LEN;MAX_TTL;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;L4_SRC_PORT;L7_PROTO;SRC_TO_DST_SECOND_BYTES;SRC_TO_DST_AVG_THROUGHPUT,L4_DST_PORT
Reconnaissance,UNSW,51,0.963819,0.999291,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;LONGEST_FLOW_PKT;L4_SRC_PORT;SHORTEST_FLOW_PKT;NUM_PKTS_UP_TO_128_BYTES;L7_PROTO;IN_BYTES,MIN_TTL
Reconnaissance,UNSW,52,0.963887,0.999255,L4_DST_PORT;MIN_TTL;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;ICMP_TYPE;SHORTEST_FLOW_PKT;IN_BYTES;NUM_PKTS_UP_TO_128_BYTES,L4_DST_PORT
Reconnaissance,UNSW,53,0.96587,0.999289,L4_DST_PORT;MIN_TTL;MAX_TTL;MIN_IP_PKT_LEN;L4_SRC_PORT;LONGEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;ICMP_IPV4_TYPE;SHORTEST_FLOW_PKT;L7_PROTO,L4_DST_PORT
Reconnaissance,UNSW,54,0.967313,0.999301,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;L7_PROTO;SHORTEST_FLOW_PKT;ICMP_IPV4_TYPE;SRC_TO_DST_AVG_THROUGHPUT;LONGEST_FLOW_PKT,MIN_TTL
Reconnaissance,UNSW,55,0.969084,0.999382,L4_DST_PORT;MIN_TTL;MAX_TTL;MIN_IP_PKT_LEN;L4_SRC_PORT;SRC_TO_DST_SECOND_BYTES;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;ICMP_IPV4_TYPE;TCP_FLAGS,L4_DST_PORT
Reconnaissance,UNSW,56,0.968429,0.999445,L4_DST_PORT;MIN_TTL;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;SHORTEST_FLOW_PKT;LONGEST_FLOW_PKT;IN_BYTES;ICMP_TYPE;NUM_PKTS_UP_TO_128_BYTES,L4_DST_PORT
Reconnaissance,UNSW,57,0.962865,0.999302,MIN_TTL;L4_DST_PORT;MAX_TTL;MIN_IP_PKT_LEN;LONGEST_FLOW_PKT;L4_SRC_PORT;SHORTEST_FLOW_PKT;L7_PROTO;IN_BYTES;SRC_TO_DST_AVG_THROUGHPUT,MIN_TTL
Reconnaissance,UNSW,58,0.968625,0.999285,MIN_TTL;L4_DST_PORT;MAX_TTL;MIN_IP_PKT_LEN;L4_SRC_PORT;LONGEST_FLOW_PKT;ICMP_IPV4_TYPE;L7_PROTO;IN_BYTES;SHORTEST_FLOW_PKT,MIN_TTL
Reconnaissance,UNSW,59,0.964563,0.999256,MIN_TTL;L4_DST_PORT;MAX_TTL;MIN_IP_PKT_LEN;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;L4_SRC_PORT;L7_PROTO;SRC_TO_DST_AVG_THROUGHPUT;ICMP_IPV4_TYPE,MIN_TTL
Reconnaissance,UNSW,60,0.965818,0.999325,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;ICMP_IPV4_TYPE;L7_PROTO;SRC_TO_DST_SECOND_BYTES,MIN_TTL
Reconnaissance,UNSW,61,0.966382,0.999312,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;SHORTEST_FLOW_PKT;LONGEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SRC_TO_DST_AVG_THROUGHPUT,MIN_TTL
Reconnaissance,UNSW,62,0.962011,0.999265,L4_DST_PORT;MIN_TTL;MAX_TTL;MIN_IP_PKT_LEN;L4_SRC_PORT;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;IN_BYTES,L4_DST_PORT
Reconnaissance,UNSW,63,0.965478,0.999328,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;L7_PROTO;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;ICMP_IPV4_TYPE,MIN_TTL
Reconnaissance,UNSW,64,0.966667,0.999324,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;ICMP_IPV4_TYPE;SRC_TO_DST_AVG_THROUGHPUT;RETRANSMITTED_IN_BYTES,MIN_TTL
Reconnaissance,UNSW,65,0.963061,0.9993,L4_DST_PORT;MIN_TTL;MAX_TTL;MIN_IP_PKT_LEN;L4_SRC_PORT;LONGEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;ICMP_IPV4_TYPE;SHORTEST_FLOW_PKT;IN_BYTES,L4_DST_PORT
Reconnaissance,UNSW,66,0.971963,0.999449,L4_DST_PORT;MIN_TTL;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;SHORTEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;ICMP_IPV4_TYPE;OUT_PKTS,L4_DST_PORT
Reconnaissance,UNSW,67,0.962767,0.999224,MIN_TTL;L4_DST_PORT;MAX_TTL;MIN_IP_PKT_LEN;LONGEST_FLOW_PKT;L4_SRC_PORT;SHORTEST_FLOW_PKT;NUM_PKTS_UP_TO_128_BYTES;ICMP_TYPE;SRC_TO_DST_SECOND_BYTES,MIN_TTL
Reconnaissance,UNSW,68,0.963145,0.999267,L4_DST_PORT;MIN_TTL;MIN_IP_PKT_LEN;MAX_TTL;LONGEST_FLOW_PKT;L4_SRC_PORT;ICMP_IPV4_TYPE;ICMP_TYPE;SRC_TO_DST_SECOND_BYTES;DST_TO_SRC_SECOND_BYTES,L4_DST_PORT
Reconnaissance,UNSW,69,0.965282,0.999316,L4_DST_PORT;MIN_TTL;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;SHORTEST_FLOW_PKT;LONGEST_FLOW_PKT;L7_PROTO;SRC_TO_DST_SECOND_BYTES;TCP_FLAGS,L4_DST_PORT
Reconnaissance,UNSW,70,0.966382,0.999318,MIN_TTL;L4_DST_PORT;MIN_IP_PKT_LEN;MAX_TTL;L4_SRC_PORT;LONGEST_FLOW_PKT;L7_PROTO;ICMP_TYPE;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT,MIN_TTL
Reconnaissance,UNSW,71,0.964198,0.999204,MIN_TTL;L4_DST_PORT;MAX_TTL;MIN_IP_PKT_LEN;L4_SRC_PORT;LONGEST_FLOW_PKT;ICMP_IPV4_TYPE;SHORTEST_FLOW_PKT;NUM_PKTS_UP_TO_128_BYTES;SRC_TO_DST_SECOND_BYTES,MIN_TTL
Reconnaissance,ToN,42,0.971358,0.999495,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;IN_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;TCP_WIN_MAX_IN;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,43,0.975542,0.999411,SRC_TO_DST_AVG_THROUGHPUT;LONGEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;L4_DST_PORT;CLIENT_TCP_FLAGS;SHORTEST_FLOW_PKT;FLOW_DURATION_MILLISECONDS;IN_BYTES;TCP_FLAGS,SRC_TO_DST_AVG_THROUGHPUT
Reconnaissance,ToN,44,0.970181,0.99944,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN;IN_BYTES;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,45,0.970384,0.99952,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;IN_BYTES;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,46,0.971139,0.999004,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;IN_BYTES;SHORTEST_FLOW_PKT;L4_DST_PORT;TCP_FLAGS;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,47,0.975197,0.999285,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;TCP_WIN_MAX_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,48,0.972197,0.999277,LONGEST_FLOW_PKT;IN_BYTES;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;L4_DST_PORT;SHORTEST_FLOW_PKT;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;TCP_WIN_MAX_IN,LONGEST_FLOW_PKT
Reconnaissance,ToN,49,0.969603,0.999426,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;IN_BYTES;L4_DST_PORT;SHORTEST_FLOW_PKT;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,50,0.971452,0.999299,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;IN_BYTES;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,51,0.969974,0.999505,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;TCP_WIN_MAX_IN;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS;IN_BYTES,LONGEST_FLOW_PKT
Reconnaissance,ToN,52,0.968852,0.999628,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS;IN_BYTES;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,53,0.972368,0.999255,LONGEST_FLOW_PKT;IN_BYTES;L7_PROTO;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;SRC_TO_DST_SECOND_BYTES;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;L4_DST_PORT;TCP_WIN_MAX_IN,LONGEST_FLOW_PKT
Reconnaissance,ToN,54,0.972461,0.999152,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;L7_PROTO;L4_DST_PORT;TCP_WIN_MAX_IN;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,55,0.977127,0.999288,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;IN_BYTES;L7_PROTO;L4_DST_PORT;SHORTEST_FLOW_PKT;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
