semantic_class,target,source,condition,env_same,seed,f1,auc_roc
DoS,ToN,BoT,SHAP-10,True,54,0.843706,0.997149
DoS,ToN,Random,Random-10,True,54,0.900053,0.997734
DoS,ToN,—,Full-40,True,55,0.903064,0.998081
DoS,ToN,ToN,Target-10,True,55,0.903054,0.998011
DoS,ToN,UNSW,SHAP-10,False,55,0.899804,0.997962
DoS,ToN,CIC,SHAP-10,False,55,0.897372,0.998019
DoS,ToN,BoT,SHAP-10,True,55,0.849814,0.997504
DoS,ToN,Random,Random-10,True,55,0.893856,0.997653
DoS,ToN,—,Full-40,True,56,0.898178,0.99791
DoS,ToN,ToN,Target-10,True,56,0.89845,0.997885
DoS,ToN,UNSW,SHAP-10,False,56,0.896002,0.997725
DoS,ToN,CIC,SHAP-10,False,56,0.893687,0.997796
DoS,ToN,BoT,SHAP-10,True,56,0.844479,0.997262
DoS,ToN,Random,Random-10,True,56,0.89533,0.997884
DoS,ToN,—,Full-40,True,57,0.89909,0.997911
DoS,ToN,ToN,Target-10,True,57,0.897486,0.997881
DoS,ToN,UNSW,SHAP-10,False,57,0.894915,0.997857
DoS,ToN,CIC,SHAP-10,False,57,0.89297,0.997864
DoS,ToN,BoT,SHAP-10,True,57,0.839266,0.997183
DoS,ToN,Random,Random-10,True,57,0.887237,0.997592
DoS,ToN,—,Full-40,True,58,0.897765,0.997824
DoS,ToN,ToN,Target-10,True,58,0.897546,0.997809
DoS,ToN,UNSW,SHAP-10,False,58,0.894354,0.997704
DoS,ToN,CIC,SHAP-10,False,58,0.893047,0.997727
DoS,ToN,BoT,SHAP-10,True,58,0.840367,0.997142
DoS,ToN,Random,Random-10,True,58,0.889237,0.997498
DoS,ToN,—,Full-40,True,59,0.896625,0.997721
DoS,ToN,ToN,Target-10,True,59,0.895744,0.997696
DoS,ToN,UNSW,SHAP-10,False,59,0.895287,0.997604
DoS,ToN,CIC,SHAP-10,False,59,0.893946,0.997685
DoS,ToN,BoT,SHAP-10,True,59,0.842038,0.997165
DoS,ToN,Random,Random-10,True,59,0.892905,0.997597
DoS,ToN,—,Full-40,True,60,0.900667,0.998009
DoS,ToN,ToN,Target-10,True,60,0.8995,0.998006
DoS,ToN,UNSW,SHAP-10,False,60,0.89621,0.997871
DoS,ToN,CIC,SHAP-10,False,60,0.893263,0.99791
DoS,ToN,BoT,SHAP-10,True,60,0.839935,0.99732
DoS,ToN,Random,Random-10,True,60,0.893716,0.997854
DoS,ToN,—,Full-40,True,61,0.896098,0.997862
DoS,ToN,ToN,Target-10,True,61,0.895863,0.997808
DoS,ToN,UNSW,SHAP-10,False,61,0.893882,0.997678
DoS,ToN,CIC,SHAP-10,False,61,0.891055,0.997706
DoS,ToN,BoT,SHAP-10,True,61,0.840588,0.997178
DoS,ToN,Random,Random-10,True,61,0.82935,0.996505
DoS,ToN,—,Full-40,True,62,0.899788,0.998113
DoS,ToN,ToN,Target-10,True,62,0.90047,0.998086
DoS,ToN,UNSW,SHAP-10,False,62,0.895077,0.997926
DoS,ToN,CIC,SHAP-10,False,62,0.893936,0.99806
DoS,ToN,BoT,SHAP-10,True,62,0.845377,0.997447
DoS,ToN,Random,Random-10,True,62,0.89283,0.997905
DoS,ToN,—,Full-40,True,63,0.894864,0.997701
DoS,ToN,ToN,Target-10,True,63,0.894776,0.997688
DoS,ToN,UNSW,SHAP-10,False,63,0.892151,0.997511
DoS,ToN,CIC,SHAP-10,False,63,0.890167,0.997587
DoS,ToN,BoT,SHAP-10,True,63,0.836948,0.997123
DoS,ToN,Random,Random-10,True,63,0.725554,0.980262
DoS,ToN,—,Full-40,True,64,0.896432,0.997869
DoS,ToN,ToN,Target-10,True,64,0.896063,0.997847
DoS,ToN,UNSW,SHAP-10,False,64,0.891516,0.997742
DoS,ToN,CIC,SHAP-10,False,64,0.891298,0.997788
DoS,ToN,BoT,SHAP-10,True,64,0.836353,0.997196
DoS,ToN,Random,Random-10,True,64,0.892814,0.997685
DoS,ToN,—,Full-40,True,65,0.899099,0.997896
DoS,ToN,ToN,Target-10,True,65,0.898213,0.997879
DoS,ToN,UNSW,SHAP-10,False,65,0.896526,0.997788
DoS,ToN,CIC,SHAP-10,False,65,0.894749,0.997801
DoS,ToN,BoT,SHAP-10,True,65,0.846389,0.997288
DoS,ToN,Random,Random-10,True,65,0.848485,0.997398
DoS,ToN,—,Full-40,True,66,0.898299,0.997831
DoS,ToN,ToN,Target-10,True,66,0.897041,0.997789
DoS,ToN,UNSW,SHAP-10,False,66,0.894291,0.997772
DoS,ToN,CIC,SHAP-10,False,66,0.892202,0.997829
DoS,ToN,BoT,SHAP-10,True,66,0.839619,0.997203
DoS,ToN,Random,Random-10,True,66,0.893028,0.997813
DoS,ToN,—,Full-40,True,67,0.900122,0.997877
DoS,ToN,ToN,Target-10,True,67,0.899096,0.997826
DoS,ToN,UNSW,SHAP-10,False,67,0.895633,0.997728
DoS,ToN,CIC,SHAP-10,False,67,0.894132,0.99771
DoS,ToN,BoT,SHAP-10,True,67,0.843639,0.99718
DoS,ToN,Random,Random-10,True,67,0.891752,0.997594
DoS,ToN,—,Full-40,True,68,0.89651,0.997931
DoS,ToN,ToN,Target-10,True,68,0.896448,0.997824
DoS,ToN,UNSW,SHAP-10,False,68,0.892116,0.997794
DoS,ToN,CIC,SHAP-10,False,68,0.889984,0.997838
DoS,ToN,BoT,SHAP-10,True,68,0.839151,0.997311
DoS,ToN,Random,Random-10,True,68,0.881318,0.997517
DoS,ToN,—,Full-40,True,69,0.89737,0.99781
DoS,ToN,ToN,Target-10,True,69,0.897663,0.997824
DoS,ToN,UNSW,SHAP-10,False,69,0.894642,0.997756
DoS,ToN,CIC,SHAP-10,False,69,0.892301,0.997785
DoS,ToN,BoT,SHAP-10,True,69,0.839565,0.997168
DoS,ToN,Random,Random-10,True,69,0.883987,0.997413
DoS,ToN,—,Full-40,True,70,0.899599,0.997969
DoS,ToN,ToN,Target-10,True,70,0.898836,0.997993
DoS,ToN,UNSW,SHAP-10,False,70,0.896163,0.997938
DoS,ToN,CIC,SHAP-10,False,70,0.894227,0.997958
DoS,ToN,BoT,SHAP-10,True,70,0.84321,0.997347
DoS,ToN,Random,Random-10,True,70,0.84215,0.997245
DoS,ToN,—,Full-40,True,71,0.895106,0.997773
DoS,ToN,ToN,Target-10,True,71,0.896203,0.997767
DoS,ToN,UNSW,SHAP-10,False,71,0.892169,0.997647
DoS,ToN,CIC,SHAP-10,False,71,0.890201,0.997708
DoS,ToN,BoT,SHAP-10,True,71,0.83633,0.997181
DoS,ToN,Random,Random-10,True,71,0.88788,0.997501
DoS,BoT,—,Full-40,True,42,0.957731,0.999094
DoS,BoT,BoT,Target-10,True,42,0.957437,0.999096
DoS,BoT,UNSW,SHAP-10,False,42,0.948015,0.997317
DoS,BoT,CIC,SHAP-10,False,42,0.951641,0.994801
DoS,BoT,ToN,SHAP-10,True,42,0.938279,0.996877
DoS,BoT,Random,Random-10,True,42,0.934078,0.997848
DoS,BoT,—,Full-40,True,43,0.956766,0.999089
DoS,BoT,BoT,Target-10,True,43,0.956361,0.999095
DoS,BoT,UNSW,SHAP-10,False,43,0.944758,0.997325
DoS,BoT,CIC,SHAP-10,False,43,0.948695,0.994203
DoS,BoT,ToN,SHAP-10,True,43,0.93713,0.99691
DoS,BoT,Random,Random-10,True,43,0.936988,0.995266
DoS,BoT,—,Full-40,True,44,0.953485,0.999191
DoS,BoT,BoT,Target-10,True,44,0.953539,0.999204
DoS,BoT,UNSW,SHAP-10,False,44,0.944074,0.997143
DoS,BoT,CIC,SHAP-10,False,44,0.946103,0.993763
DoS,BoT,ToN,SHAP-10,True,44,0.934372,0.996732
DoS,BoT,Random,Random-10,True,44,0.933944,0.997917
DoS,BoT,—,Full-40,True,45,0.954308,0.998928
DoS,BoT,BoT,Target-10,True,45,0.953419,0.998861
DoS,BoT,UNSW,SHAP-10,False,45,0.943649,0.996947
DoS,BoT,CIC,SHAP-10,False,45,0.948043,0.992724
DoS,BoT,ToN,SHAP-10,True,45,0.936719,0.996519
DoS,BoT,Random,Random-10,True,45,0.934117,0.994553
DoS,BoT,—,Full-40,True,46,0.957952,0.999126
DoS,BoT,BoT,Target-10,True,46,0.957972,0.999163
DoS,BoT,UNSW,SHAP-10,False,46,0.947922,0.997159
DoS,BoT,CIC,SHAP-10,False,46,0.950995,0.994141
DoS,BoT,ToN,SHAP-10,True,46,0.938698,0.996906
DoS,BoT,Random,Random-10,True,46,0.941413,0.992389
DoS,BoT,—,Full-40,True,47,0.956333,0.999271
DoS,BoT,BoT,Target-10,True,47,0.956019,0.99928
DoS,BoT,UNSW,SHAP-10,False,47,0.946135,0.997178
DoS,BoT,CIC,SHAP-10,False,47,0.949304,0.994054
DoS,BoT,ToN,SHAP-10,True,47,0.936647,0.996805
DoS,BoT,Random,Random-10,True,47,0.933333,0.995567
DoS,BoT,—,Full-40,True,48,0.956515,0.998753
DoS,BoT,BoT,Target-10,True,48,0.956452,0.998867
DoS,BoT,UNSW,SHAP-10,False,48,0.946305,0.996524
DoS,BoT,CIC,SHAP-10,False,48,0.947746,0.993366
DoS,BoT,ToN,SHAP-10,True,48,0.93412,0.996473
DoS,BoT,Random,Random-10,True,48,0.946756,0.996598
DoS,BoT,—,Full-40,True,49,0.954956,0.99915
DoS,BoT,BoT,Target-10,True,49,0.954804,0.999141
DoS,BoT,UNSW,SHAP-10,False,49,0.946866,0.99732
DoS,BoT,CIC,SHAP-10,False,49,0.94845,0.994994
DoS,BoT,ToN,SHAP-10,True,49,0.935187,0.996968
DoS,BoT,Random,Random-10,True,49,0.935484,0.996728
DoS,BoT,—,Full-40,True,50,0.956013,0.999162
DoS,BoT,BoT,Target-10,True,50,0.956173,0.999121
DoS,BoT,UNSW,SHAP-10,False,50,0.948467,0.997204
DoS,BoT,CIC,SHAP-10,False,50,0.951346,0.99501
DoS,BoT,ToN,SHAP-10,True,50,0.938476,0.996858
DoS,BoT,Random,Random-10,True,50,0.927043,0.995656
DoS,BoT,—,Full-40,True,51,0.954087,0.998869
DoS,BoT,BoT,Target-10,True,51,0.953927,0.998821
DoS,BoT,UNSW,SHAP-10,False,51,0.94664,0.996964
DoS,BoT,CIC,SHAP-10,False,51,0.948745,0.99415
DoS,BoT,ToN,SHAP-10,True,51,0.937377,0.996502
DoS,BoT,Random,Random-10,True,51,0.855116,0.995755
DoS,BoT,—,Full-40,True,52,0.956034,0.999192
DoS,BoT,BoT,Target-10,True,52,0.956557,0.999123
DoS,BoT,UNSW,SHAP-10,False,52,0.94624,0.997284
DoS,BoT,CIC,SHAP-10,False,52,0.949821,0.995024
DoS,BoT,ToN,SHAP-10,True,52,0.936344,0.996947
DoS,BoT,Random,Random-10,True,52,0.949358,0.996789
DoS,BoT,—,Full-40,True,53,0.954159,0.998916
DoS,BoT,BoT,Target-10,True,53,0.95409,0.99889
DoS,BoT,UNSW,SHAP-10,False,53,0.944723,0.99701
DoS,BoT,CIC,SHAP-10,False,53,0.947368,0.993721
DoS,BoT,ToN,SHAP-10,True,53,0.935865,0.99659
DoS,BoT,Random,Random-10,True,53,0.852304,0.993015
DoS,BoT,—,Full-40,True,54,0.956989,0.999094
DoS,BoT,BoT,Target-10,True,54,0.95715,0.999141
DoS,BoT,UNSW,SHAP-10,False,54,0.946579,0.99728
DoS,BoT,CIC,SHAP-10,False,54,0.94934,0.994162
DoS,BoT,ToN,SHAP-10,True,54,0.937041,0.996869
DoS,BoT,Random,Random-10,True,54,0.929907,0.996085
DoS,BoT,—,Full-40,True,55,0.955121,0.999063
DoS,BoT,BoT,Target-10,True,55,0.954808,0.999006
DoS,BoT,UNSW,SHAP-10,False,55,0.944816,0.997078
DoS,BoT,CIC,SHAP-10,False,55,0.948511,0.99358
DoS,BoT,ToN,SHAP-10,True,55,0.934362,0.996696
DoS,BoT,Random,Random-10,True,55,0.936194,0.994615
DoS,BoT,—,Full-40,True,56,0.955001,0.998921
DoS,BoT,BoT,Target-10,True,56,0.95491,0.998954
DoS,BoT,UNSW,SHAP-10,False,56,0.944365,0.996807
DoS,BoT,CIC,SHAP-10,False,56,0.946228,0.993879
DoS,BoT,ToN,SHAP-10,True,56,0.933878,0.996368
DoS,BoT,Random,Random-10,True,56,0.946372,0.998369
DoS,BoT,—,Full-40,True,57,0.958702,0.998901
DoS,BoT,BoT,Target-10,True,57,0.958554,0.998998
DoS,BoT,UNSW,SHAP-10,False,57,0.946505,0.997184
DoS,BoT,CIC,SHAP-10,False,57,0.950288,0.993938
DoS,BoT,ToN,SHAP-10,True,57,0.936096,0.996785
DoS,BoT,Random,Random-10,True,57,0.929856,0.997463
DoS,BoT,—,Full-40,True,58,0.957163,0.999211
DoS,BoT,BoT,Target-10,True,58,0.957401,0.999235
DoS,BoT,UNSW,SHAP-10,False,58,0.95002,0.997257
DoS,BoT,CIC,SHAP-10,False,58,0.952114,0.994346
DoS,BoT,ToN,SHAP-10,True,58,0.939774,0.996862
DoS,BoT,Random,Random-10,True,58,0.942562,0.997523
DoS,BoT,—,Full-40,True,59,0.952366,0.999141
DoS,BoT,BoT,Target-10,True,59,0.951515,0.99907
DoS,BoT,UNSW,SHAP-10,False,59,0.943674,0.996805
DoS,BoT,CIC,SHAP-10,False,59,0.944912,0.994832
DoS,BoT,ToN,SHAP-10,True,59,0.931987,0.996633
DoS,BoT,Random,Random-10,True,59,0.928113,0.994892
DoS,BoT,—,Full-40,True,60,0.955769,0.998737
DoS,BoT,BoT,Target-10,True,60,0.956682,0.998781
DoS,BoT,UNSW,SHAP-10,False,60,0.945229,0.996984
DoS,BoT,CIC,SHAP-10,False,60,0.948375,0.994898
DoS,BoT,ToN,SHAP-10,True,60,0.937092,0.996616
DoS,BoT,Random,Random-10,True,60,0.932745,0.997265
DoS,BoT,—,Full-40,True,61,0.955846,0.99913
DoS,BoT,BoT,Target-10,True,61,0.955678,0.999107
DoS,BoT,UNSW,SHAP-10,False,61,0.947016,0.997165
DoS,BoT,CIC,SHAP-10,False,61,0.94863,0.994041
DoS,BoT,ToN,SHAP-10,True,61,0.936805,0.996902
DoS,BoT,Random,Random-10,True,61,0.934952,0.998085
DoS,BoT,—,Full-40,True,62,0.957932,0.999059
DoS,BoT,BoT,Target-10,True,62,0.958002,0.999091
DoS,BoT,UNSW,SHAP-10,False,62,0.946247,0.997151
DoS,BoT,CIC,SHAP-10,False,62,0.950387,0.994777
DoS,BoT,ToN,SHAP-10,True,62,0.937825,0.996889
DoS,BoT,Random,Random-10,True,62,0.937555,0.99542
DoS,BoT,—,Full-40,True,63,0.955678,0.999138
DoS,BoT,BoT,Target-10,True,63,0.955609,0.999073
DoS,BoT,UNSW,SHAP-10,False,63,0.945761,0.997114
DoS,BoT,CIC,SHAP-10,False,63,0.947687,0.994252
DoS,BoT,ToN,SHAP-10,True,63,0.934256,0.996638
DoS,BoT,Random,Random-10,True,63,0.943972,0.993928
DoS,BoT,—,Full-40,True,64,0.954837,0.998989
DoS,BoT,BoT,Target-10,True,64,0.954356,0.999004
DoS,BoT,UNSW,SHAP-10,False,64,0.944038,0.996776
DoS,BoT,CIC,SHAP-10,False,64,0.947091,0.993501
DoS,BoT,ToN,SHAP-10,True,64,0.935576,0.996656
DoS,BoT,Random,Random-10,True,64,0.935102,0.99527
DoS,BoT,—,Full-40,True,65,0.955023,0.999085
DoS,BoT,BoT,Target-10,True,65,0.954676,0.999104
DoS,BoT,UNSW,SHAP-10,False,65,0.944899,0.997083
DoS,BoT,CIC,SHAP-10,False,65,0.947033,0.993433
DoS,BoT,ToN,SHAP-10,True,65,0.933774,0.99679
DoS,BoT,Random,Random-10,True,65,0.946933,0.998397
DoS,BoT,—,Full-40,True,66,0.95526,0.999177
DoS,BoT,BoT,Target-10,True,66,0.955643,0.999206
DoS,BoT,UNSW,SHAP-10,False,66,0.945877,0.997072
DoS,BoT,CIC,SHAP-10,False,66,0.947721,0.993382
DoS,BoT,ToN,SHAP-10,True,66,0.936435,0.996676
DoS,BoT,Random,Random-10,True,66,0.930629,0.995358
DoS,BoT,—,Full-40,True,67,0.954156,0.999127
DoS,BoT,BoT,Target-10,True,67,0.953127,0.999101
DoS,BoT,UNSW,SHAP-10,False,67,0.945405,0.997143
DoS,BoT,CIC,SHAP-10,False,67,0.9471,0.994745
DoS,BoT,ToN,SHAP-10,True,67,0.935177,0.996654
DoS,BoT,Random,Random-10,True,67,0.935512,0.997612
DoS,BoT,—,Full-40,True,68,0.956361,0.999136
DoS,BoT,BoT,Target-10,True,68,0.955908,0.999173
DoS,BoT,UNSW,SHAP-10,False,68,0.948041,0.997158
DoS,BoT,CIC,SHAP-10,False,68,0.95008,0.994482
DoS,BoT,ToN,SHAP-10,True,68,0.938498,0.996805
DoS,BoT,Random,Random-10,True,68,0.863243,0.993936
DoS,BoT,—,Full-40,True,69,0.957568,0.999256
DoS,BoT,BoT,Target-10,True,69,0.95835,0.999244
DoS,BoT,UNSW,SHAP-10,False,69,0.950028,0.997414
DoS,BoT,CIC,SHAP-10,False,69,0.952998,0.995584
DoS,BoT,ToN,SHAP-10,True,69,0.939442,0.99708
DoS,BoT,Random,Random-10,True,69,0.877041,0.996994
DoS,BoT,—,Full-40,True,70,0.958186,0.999229
DoS,BoT,BoT,Target-10,True,70,0.957332,0.999239
DoS,BoT,UNSW,SHAP-10,False,70,0.947192,0.997272
DoS,BoT,CIC,SHAP-10,False,70,0.951276,0.994545
DoS,BoT,ToN,SHAP-10,True,70,0.937278,0.996892
DoS,BoT,Random,Random-10,True,70,0.947888,0.997336
DoS,BoT,—,Full-40,True,71,0.956626,0.999152
DoS,BoT,BoT,Target-10,True,71,0.956794,0.999163
DoS,BoT,UNSW,SHAP-10,False,71,0.948132,0.997281
DoS,BoT,CIC,SHAP-10,False,71,0.950403,0.994406
DoS,BoT,ToN,SHAP-10,True,71,0.937382,0.996837
DoS,BoT,Random,Random-10,True,71,0.918889,0.994007
Reconnaissance,UNSW,—,Full-40,True,42,0.965165,0.999267
Reconnaissance,UNSW,UNSW,Target-10,True,42,0.964394,0.99926
Reconnaissance,UNSW,ToN,SHAP-10,False,42,0.962417,0.999315
Reconnaissance,UNSW,BoT,SHAP-10,False,42,0.948589,0.998823
Reconnaissance,UNSW,Random,Random-10,True,42,0.954187,0.999075
Reconnaissance,UNSW,—,Full-40,True,43,0.966173,0.999297
Reconnaissance,UNSW,UNSW,Target-10,True,43,0.965635,0.999349
Reconnaissance,UNSW,ToN,SHAP-10,False,43,0.963244,0.999353
Reconnaissance,UNSW,BoT,SHAP-10,False,43,0.949343,0.998837
Reconnaissance,UNSW,Random,Random-10,True,43,0.965125,0.999289
Reconnaissance,UNSW,—,Full-40,True,44,0.966616,0.999167
Reconnaissance,UNSW,UNSW,Target-10,True,44,0.964929,0.999243
Reconnaissance,UNSW,ToN,SHAP-10,False,44,0.964603,0.999313
Reconnaissance,UNSW,BoT,SHAP-10,False,44,0.951238,0.998769
Reconnaissance,UNSW,Random,Random-10,True,44,0.954734,0.998923
Reconnaissance,UNSW,—,Full-40,True,45,0.963145,0.9992
Reconnaissance,UNSW,UNSW,Target-10,True,45,0.962921,0.999244
Reconnaissance,UNSW,ToN,SHAP-10,False,45,0.960392,0.999267
Reconnaissance,UNSW,BoT,SHAP-10,False,45,0.943636,0.998653
Reconnaissance,UNSW,Random,Random-10,True,45,0.956571,0.998959
Reconnaissance,UNSW,—,Full-40,True,46,0.967154,0.999235
Reconnaissance,UNSW,UNSW,Target-10,True,46,0.966041,0.999256
Reconnaissance,UNSW,ToN,SHAP-10,False,46,0.965138,0.999283
Reconnaissance,UNSW,BoT,SHAP-10,False,46,0.947821,0.998786
Reconnaissance,UNSW,Random,Random-10,True,46,0.961575,0.999237
Reconnaissance,UNSW,—,Full-40,True,47,0.963285,0.999172
Reconnaissance,UNSW,UNSW,Target-10,True,47,0.963313,0.999254
Reconnaissance,UNSW,ToN,SHAP-10,False,47,0.961451,0.999272
Reconnaissance,UNSW,BoT,SHAP-10,False,47,0.947113,0.998643
Reconnaissance,UNSW,Random,Random-10,True,47,0.962795,0.999203
Reconnaissance,UNSW,—,Full-40,True,48,0.964773,0.999237
Reconnaissance,UNSW,UNSW,Target-10,True,48,0.963664,0.999261
Reconnaissance,UNSW,ToN,SHAP-10,False,48,0.961829,0.999315
Reconnaissance,UNSW,BoT,SHAP-10,False,48,0.947821,0.998849
Reconnaissance,UNSW,Random,Random-10,True,48,0.958852,0.999138
Reconnaissance,UNSW,—,Full-40,True,49,0.966395,0.999338
Reconnaissance,UNSW,UNSW,Target-10,True,49,0.96642,0.999344
Reconnaissance,UNSW,ToN,SHAP-10,False,49,0.964679,0.99935
Reconnaissance,UNSW,BoT,SHAP-10,False,49,0.946737,0.998701
Reconnaissance,UNSW,Random,Random-10,True,49,0.954374,0.999045
Reconnaissance,UNSW,—,Full-40,True,50,0.965478,0.999179
Reconnaissance,UNSW,UNSW,Target-10,True,50,0.965504,0.999188
Reconnaissance,UNSW,ToN,SHAP-10,False,50,0.963075,0.999223
Reconnaissance,UNSW,BoT,SHAP-10,False,50,0.948176,0.998703
Reconnaissance,UNSW,Random,Random-10,True,50,0.964773,0.99921
Reconnaissance,UNSW,—,Full-40,True,51,0.964942,0.999245
Reconnaissance,UNSW,UNSW,Target-10,True,51,0.964042,0.999265
Reconnaissance,UNSW,ToN,SHAP-10,False,51,0.962207,0.999295
Reconnaissance,UNSW,BoT,SHAP-10,False,51,0.94729,0.998776
Reconnaissance,UNSW,Random,Random-10,True,51,0.935342,0.997653
Reconnaissance,UNSW,—,Full-40,True,52,0.96407,0.999264
Reconnaissance,UNSW,UNSW,Target-10,True,52,0.963313,0.999216
Reconnaissance,UNSW,ToN,SHAP-10,False,52,0.961916,0.9993
Reconnaissance,UNSW,BoT,SHAP-10,False,52,0.946172,0.99888
Reconnaissance,UNSW,Random,Random-10,True,52,0.957635,0.999122
Reconnaissance,UNSW,—,Full-40,True,53,0.966237,0.999286
Reconnaissance,UNSW,UNSW,Target-10,True,53,0.966603,0.999302
Reconnaissance,UNSW,ToN,SHAP-10,False,53,0.964421,0.999349
Reconnaissance,UNSW,BoT,SHAP-10,False,53,0.949597,0.998981
Reconnaissance,UNSW,Random,Random-10,True,53,0.96407,0.999236
Reconnaissance,UNSW,—,Full-40,True,54,0.967521,0.999246
Reconnaissance,UNSW,UNSW,Target-10,True,54,0.967313,0.999288
Reconnaissance,UNSW,ToN,SHAP-10,False,54,0.965439,0.999336
Reconnaissance,UNSW,BoT,SHAP-10,False,54,0.951307,0.998935
Reconnaissance,UNSW,Random,Random-10,True,54,0.960666,0.998952
Reconnaissance,UNSW,—,Full-40,True,55,0.968529,0.999375
Reconnaissance,UNSW,UNSW,Target-10,True,55,0.968678,0.999397
Reconnaissance,UNSW,ToN,SHAP-10,False,55,0.967803,0.999402
Reconnaissance,UNSW,BoT,SHAP-10,False,55,0.949083,0.998784
Reconnaissance,UNSW,Random,Random-10,True,55,0.955016,0.999024
Reconnaissance,UNSW,—,Full-40,True,56,0.969582,0.999436
Reconnaissance,UNSW,UNSW,Target-10,True,56,0.970112,0.999453
Reconnaissance,UNSW,ToN,SHAP-10,False,56,0.967668,0.999457
Reconnaissance,UNSW,BoT,SHAP-10,False,56,0.952722,0.99901
Reconnaissance,UNSW,Random,Random-10,True,56,0.963089,0.999267
Reconnaissance,UNSW,—,Full-40,True,57,0.963961,0.99923
Reconnaissance,UNSW,UNSW,Target-10,True,57,0.963385,0.999302
Reconnaissance,UNSW,ToN,SHAP-10,False,57,0.960106,0.999302
Reconnaissance,UNSW,BoT,SHAP-10,False,57,0.949083,0.998755
Reconnaissance,UNSW,Random,Random-10,True,57,0.941155,0.996324
Reconnaissance,UNSW,—,Full-40,True,58,0.969339,0.999218
Reconnaissance,UNSW,UNSW,Target-10,True,58,0.969178,0.999269
Reconnaissance,UNSW,ToN,SHAP-10,False,58,0.967251,0.999285
Reconnaissance,UNSW,BoT,SHAP-10,False,58,0.951755,0.998761
Reconnaissance,UNSW,Random,Random-10,True,58,0.957111,0.998882
Reconnaissance,UNSW,—,Full-40,True,59,0.965112,0.999266
Reconnaissance,UNSW,UNSW,Target-10,True,59,0.964394,0.99927
Reconnaissance,UNSW,ToN,SHAP-10,False,59,0.963145,0.999334
Reconnaissance,UNSW,BoT,SHAP-10,False,59,0.94788,0.998903
Reconnaissance,UNSW,Random,Random-10,True,59,0.952577,0.999088
Reconnaissance,UNSW,—,Full-40,True,60,0.966185,0.999292
Reconnaissance,UNSW,UNSW,Target-10,True,60,0.965635,0.999314
Reconnaissance,UNSW,ToN,SHAP-10,False,60,0.9625,0.999364
Reconnaissance,UNSW,BoT,SHAP-10,False,60,0.94926,0.99882
Reconnaissance,UNSW,Random,Random-10,True,60,0.957111,0.99922
Reconnaissance,UNSW,—,Full-40,True,61,0.966237,0.99929
Reconnaissance,UNSW,UNSW,Target-10,True,61,0.966395,0.999306
Reconnaissance,UNSW,ToN,SHAP-10,False,61,0.964759,0.99931
Reconnaissance,UNSW,BoT,SHAP-10,False,61,0.950309,0.998882
Reconnaissance,UNSW,Random,Random-10,True,61,0.964434,0.999294
Reconnaissance,UNSW,—,Full-40,True,62,0.963495,0.999244
Reconnaissance,UNSW,UNSW,Target-10,True,62,0.963678,0.999276
Reconnaissance,UNSW,ToN,SHAP-10,False,62,0.959819,0.999322
Reconnaissance,UNSW,BoT,SHAP-10,False,62,0.944776,0.998757
Reconnaissance,UNSW,Random,Random-10,True,62,0.930462,0.998446
Reconnaissance,UNSW,—,Full-40,True,63,0.966799,0.999305
Reconnaissance,UNSW,UNSW,Target-10,True,63,0.96625,0.999345
Reconnaissance,UNSW,ToN,SHAP-10,False,63,0.964042,0.999354
Reconnaissance,UNSW,BoT,SHAP-10,False,63,0.945996,0.99889
Reconnaissance,UNSW,Random,Random-10,True,63,0.955835,0.998603
Reconnaissance,UNSW,—,Full-40,True,64,0.966995,0.999296
Reconnaissance,UNSW,UNSW,Target-10,True,64,0.967058,0.999308
Reconnaissance,UNSW,ToN,SHAP-10,False,64,0.964002,0.999333
Reconnaissance,UNSW,BoT,SHAP-10,False,64,0.949756,0.998867
Reconnaissance,UNSW,Random,Random-10,True,64,0.965125,0.999348
Reconnaissance,UNSW,—,Full-40,True,65,0.964394,0.999212
Reconnaissance,UNSW,UNSW,Target-10,True,65,0.964042,0.999316
Reconnaissance,UNSW,ToN,SHAP-10,False,65,0.962739,0.99935
Reconnaissance,UNSW,BoT,SHAP-10,False,65,0.946719,0.998804
Reconnaissance,UNSW,Random,Random-10,True,65,0.95935,0.999169
Reconnaissance,UNSW,—,Full-40,True,66,0.971603,0.999428
Reconnaissance,UNSW,UNSW,Target-10,True,66,0.971559,0.999485
Reconnaissance,UNSW,ToN,SHAP-10,False,66,0.969501,0.999474
Reconnaissance,UNSW,BoT,SHAP-10,False,66,0.954717,0.998971
Reconnaissance,UNSW,Random,Random-10,True,66,0.970655,0.999491
Reconnaissance,UNSW,—,Full-40,True,67,0.963285,0.999157
Reconnaissance,UNSW,UNSW,Target-10,True,67,0.962949,0.999241
Reconnaissance,UNSW,ToN,SHAP-10,False,67,0.961466,0.999287
Reconnaissance,UNSW,BoT,SHAP-10,False,67,0.945543,0.998815
Reconnaissance,UNSW,Random,Random-10,True,67,0.95358,0.999097
Reconnaissance,UNSW,—,Full-40,True,68,0.963537,0.999266
Reconnaissance,UNSW,UNSW,Target-10,True,68,0.963117,0.999286
Reconnaissance,UNSW,ToN,SHAP-10,False,68,0.960271,0.999333
Reconnaissance,UNSW,BoT,SHAP-10,False,68,0.946682,0.998922
Reconnaissance,UNSW,Random,Random-10,True,68,0.938618,0.996909
Reconnaissance,UNSW,—,Full-40,True,69,0.965818,0.999232
